Year,State,State Code,Agency,Fires - Human/Rx,Acres - Human/Rx,Fires - Lightning/Wildland,Acres - Lightning/Wildland
2009,Connecticut,CT,NPS,0,0,0,0
2009,Connecticut,CT,ST,6,76,264,246
2009,Delaware,DE,ST,6,92,19,44
2009,Florida,FL,BIA,0,0,0,0
2009,Florida,FL,DDQ,194,170233,14,2521
2009,Florida,FL,FWS,103,65428,4,93
2009,Florida,FL,NPS,550,85098,26,36715
2009,Florida,FL,PRI,0,0,6,14
2009,Florida,FL,ST,0,0,2651,72894
2009,Florida,FL,USFS,243,191591,96,12164
2009,Georgia,GA,DDQ,92,59453,0,0
2009,Georgia,GA,FWS,36,12817,0,0
2009,Georgia,GA,NPS,4,1814,0,0
2009,Georgia,GA,PRI,0,0,0,0
2009,Georgia,GA,ST,0,0,3702,13493
2009,Georgia,GA,USFS,44,26083,30,221
2009,Hawaii,HI,CNTY,0,0,1,7800
2009,Hawaii,HI,NPS,0,0,0,0
2009,Hawaii,HI,ST,0,0,0,0
2009,Iowa,IA,BIA,0,0,0,0
2009,Iowa,IA,FWS,96,10789,5,134
2009,Iowa,IA,NPS,6,285,0,0
2009,Iowa,IA,ST,519,22265,713,8431
2009,Idaho,ID,BIA,2,117,8,58
2009,Idaho,ID,BLM,28,2603,136,9714
2009,Idaho,ID,CNTY,0,0,14,313
2009,Idaho,ID,DDQ,0,0,0,0
2009,Idaho,ID,FWS,4,878,3,226
2009,Idaho,ID,NPS,0,0,1,1
2009,Idaho,ID,OTHR,6,192,48,1456
2009,Idaho,ID,PRI,0,0,24,1401
2009,Idaho,ID,ST,144,6455,359,1267
2009,Idaho,ID,USFS,213,23650,549,8245
2009,Illinois,IL,FWS,21,1464,9,81
2009,Illinois,IL,ST,208,7817,68,754
2009,Illinois,IL,USFS,21,5552,38,320
2009,Indiana,IN,DDQ,0,0,0,0
2009,Indiana,IN,FWS,5,3367,0,0
2009,Indiana,IN,NPS,7,941,6,3
2009,Indiana,IN,ST,274,7859,2049,4594
2009,Indiana,IN,USFS,3,967,28,109
2009,Kansas,KS,BIA,22,2590,14,525
2009,Kansas,KS,CNTY,4,235,69,30717
2009,Kansas,KS,DDQ,0,0,5,8805
2009,Kansas,KS,FWS,60,8886,11,231
2009,Kansas,KS,NPS,1,5000,0,0
2009,Kansas,KS,ST,2,98,0,0
2009,Kansas,KS,USFS,1,35,1,0
2009,Kentucky,KY,NPS,10,4331,1,1
2009,Kentucky,KY,PRI,0,0,0,0
2009,Kentucky,KY,ST,0,0,1368,41360
2009,Kentucky,KY,USFS,27,14427,63,2380
2009,Louisiana,LA,FWS,6,2069,17,11821
2009,Louisiana,LA,NPS,0,0,0,0
2009,Louisiana,LA,PRI,0,0,0,0
2009,Louisiana,LA,ST,0,0,1518,15374
2009,Louisiana,LA,USFS,6,7780,43,2077
2009,Massachusetts,MA,DDQ,0,0,0,0
2009,Massachusetts,MA,FWS,1,36,0,0
2009,Massachusetts,MA,NPS,12,57,0,0
2009,Massachusetts,MA,ST,8,120,1121,1144
2009,Maryland,MD,DDQ,0,0,6,103
2009,Maryland,MD,NPS,7,252,5,0
2009,Maryland,MD,ST,69,1101,403,4853
2009,Maine,ME,BIA,0,0,0,0
2009,Maine,ME,FWS,26,108,1,0
2009,Maine,ME,NPS,0,0,0,0
2009,Maine,ME,ST,12,104,481,481
2009,Michigan,MI,BIA,3,89,13,722
2009,Michigan,MI,FWS,11,5484,1,1
2009,Michigan,MI,NPS,0,0,2,1
2009,Michigan,MI,ST,62,3414,313,2904
2009,Michigan,MI,USFS,52,5163,179,271
2009,Minnesota,MN,BIA,43,70630,346,493
2009,Minnesota,MN,FWS,276,50121,18,593
2009,Minnesota,MN,NPS,3,122,2,0
2009,Minnesota,MN,ST,367,29131,950,12511
2009,Minnesota,MN,USFS,52,8156,55,261
2009,Missouri,MO,FWS,27,1802,3,26
2009,Missouri,MO,NPS,11,7635,15,108
2009,Missouri,MO,ST,519,50721,2763,37080
2009,Missouri,MO,USFS,45,35110,176,5027
2009,Mississippi,MS,FWS,25,8800,3,402
2009,Mississippi,MS,NPS,0,0,0,0
2009,Mississippi,MS,PRI,0,0,2,81
2009,Mississippi,MS,ST,0,0,2360,30796
2009,Mississippi,MS,USFS,0,0,1,1
2009,Montana,MT,BIA,50,9194,637,4052
2009,Montana,MT,BLM,13,1303,144,1484
2009,Montana,MT,FWS,18,4657,10,38
2009,Montana,MT,NPS,4,12,13,0
2009,Montana,MT,PRI,2,87,40,3071
2009,Montana,MT,ST,38,3748,312,20542
2009,Montana,MT,USFS,252,19432,575,19725
2009,North Carolina,NC,BIA,0,0,43,1496
2009,North Carolina,NC,DDQ,103,52474,49,4094
2009,North Carolina,NC,FWS,36,20979,13,932
2009,North Carolina,NC,NPS,0,0,0,0
2009,North Carolina,NC,PRI,0,0,1,3
2009,North Carolina,NC,ST,440,49575,3149,11541
2009,North Carolina,NC,USFS,62,33197,89,7076
2009,North Dakota,ND,BIA,9,1307,282,2669
2009,North Dakota,ND,BLM,0,0,0,0
2009,North Dakota,ND,FWS,80,17553,13,638
2009,North Dakota,ND,NPS,2,345,0,0
2009,North Dakota,ND,PRI,0,0,1,7
2009,North Dakota,ND,ST,7,2513,0,0
2009,North Dakota,ND,USFS,12,2996,6,90
2009,Nebraska,NE,BIA,29,3710,22,431
2009,Nebraska,NE,FWS,35,5445,2,302
2009,Nebraska,NE,NPS,2,517,0,0
2009,Nebraska,NE,ST,0,0,7,204
2009,Nebraska,NE,USFS,8,1725,13,227
2009,New Hampshire,NH,DDQ,2,34,0,0
2009,New Hampshire,NH,FWS,0,0,0,0
2009,New Hampshire,NH,NPS,0,0,0,0
2009,New Hampshire,NH,ST,11,40,288,154
2009,New Hampshire,NH,USFS,18,108,1,5
2009,New Jersey,NJ,FWS,3,51,5,1
2009,New Jersey,NJ,NPS,0,0,0,0
2009,New Jersey,NJ,ST,1,20,770,1130
2009,New Mexico,NM,BIA,10,9855,93,7798
2009,New Mexico,NM,BLM,21,53507,155,87610
2009,New Mexico,NM,FWS,2,251,6,6002
2009,New Mexico,NM,NPS,2,486,5,1663
2009,New Mexico,NM,OTHR,0,0,1,1
2009,New Mexico,NM,ST,0,0,638,259042
2009,New Mexico,NM,USFS,41,35033,380,59365
2009,Nevada,NV,BIA,0,0,10,2440
2009,Nevada,NV,BLM,5,1657,407,29479
2009,Nevada,NV,DDQ,0,0,0,0
2009,Nevada,NV,FWS,5,592,10,151
2009,Nevada,NV,NPS,0,0,12,22
2009,Nevada,NV,OTHR,0,0,59,70
2009,Nevada,NV,ST,0,0,47,886
2009,Nevada,NV,USFS,6,859,143,318
2009,New York,NY,DDQ,0,0,0,0
2009,New York,NY,FWS,4,116,0,0
2009,New York,NY,NPS,5,66,0,0
2009,New York,NY,ST,14,228,158,1404
2009,Ohio,OH,FWS,0,0,0,0
2009,Ohio,OH,NPS,0,0,0,0
2009,Ohio,OH,ST,6,685,1074,10058
2009,Ohio,OH,USFS,9,3802,90,904
2009,Oklahoma,OK,BIA,10,3180,718,90271
2009,Oklahoma,OK,FWS,3,1648,10,1289
2009,Oklahoma,OK,NPS,1,555,1,0
2009,Oklahoma,OK,PRI,0,0,0,0
2009,Oklahoma,OK,ST,0,0,1044,62388
2009,Oregon,OR,BIA,14,4990,65,960
2009,Oregon,OR,BLM,334,62416,297,25420
2009,Oregon,OR,CNTY,0,0,0,0
2009,Oregon,OR,FWS,22,13888,2,2
2009,Oregon,OR,NPS,0,0,23,372
2009,Oregon,OR,PRI,0,0,8,310
2009,Oregon,OR,ST,0,0,53,4813
2009,Oregon,OR,USFS,380,49360,1040,68791
2009,Pennsylvania,PA,FWS,0,0,0,0
2009,Pennsylvania,PA,NPS,2,176,4,1
2009,Pennsylvania,PA,ST,0,0,618,6064
2009,Pennsylvania,PA,USFS,8,233,8,67
2009,Rhode Island,RI,FWS,1,0,0,0
2009,Rhode Island,RI,NPS,0,0,0,0
2009,Rhode Island,RI,ST,0,0,49,45
2009,South Carolina,SC,DDQ,52,9295,13,111
2009,South Carolina,SC,FWS,47,13480,11,384
2009,South Carolina,SC,NPS,3,397,0,0
2009,South Carolina,SC,OTHR,0,0,0,0
2009,South Carolina,SC,PRI,0,0,915,4494
2009,South Carolina,SC,ST,0,0,554,1958
2009,South Carolina,SC,USFS,601,89832,33,716
2009,South Dakota,SD,BIA,19,1570,473,1698
2009,South Dakota,SD,BLM,4,858,0,0
2009,South Dakota,SD,FWS,41,7102,4,3
2009,South Dakota,SD,NPS,6,1747,5,1
2009,South Dakota,SD,OTHR,7,701,0,0
2009,South Dakota,SD,PRI,0,0,1,1070
2009,South Dakota,SD,ST,22,378,291,7239
2009,South Dakota,SD,USFS,75,27789,49,45
2009,Tennessee,TN,NPS,2,5819,0,0
2009,Tennessee,TN,PRI,0,0,0,0
2009,Tennessee,TN,ST,0,0,1407,18001
2009,Tennessee,TN,USFS,16,20148,41,703
2009,Texas,TX,BIA,0,0,8,16
2009,Texas,TX,CNTY,0,0,14975,348297
2009,Texas,TX,FWS,41,36957,184,33490
2009,Texas,TX,NPS,2,193,28,8744
2009,Texas,TX,PRI,0,0,0,0
2009,Texas,TX,ST,0,0,1354,362137
2009,Texas,TX,USFS,108,135676,65,577
2009,Utah,UT,BIA,0,0,41,48
2009,Utah,UT,BLM,20,10727,358,39252
2009,Utah,UT,DDQ,1,3,3,6268
2009,Utah,UT,FWS,3,757,2,0
2009,Utah,UT,NPS,4,204,19,4432
2009,Utah,UT,PRI,10,855,186,9190
2009,Utah,UT,ST,28,953,300,7736
2009,Utah,UT,USFS,81,14674,227,45827
2009,Virginia,VA,FWS,0,0,0,0
2009,Virginia,VA,NPS,8,302,9,12
2009,Virginia,VA,PRI,0,0,0,0
2009,Virginia,VA,ST,0,0,883,7240
2009,Virginia,VA,USFS,29,17090,28,750
2009,Vermont,VT,FWS,0,0,0,0
2009,Vermont,VT,NPS,0,0,0,0
2009,Vermont,VT,ST,4,67,83,191
2009,Vermont,VT,USFS,14,288,1,1
2009,Washington,WA,BIA,34,11429,331,8548
2009,Washington,WA,BLM,1,150,27,5350
2009,Washington,WA,CNTY,0,0,1,34371
2009,Washington,WA,FWS,67,1965,23,2350
2009,Washington,WA,NPS,5,115,55,1852
2009,Washington,WA,OTHR,0,0,2,3684
2009,Washington,WA,ST,1,1,1035,13671
2009,Washington,WA,USFS,27,12759,502,7424
2009,Wisconsin,WI,BIA,27,1773,83,39
2009,Wisconsin,WI,FWS,63,6904,9,93
2009,Wisconsin,WI,NPS,4,300,0,0
2009,Wisconsin,WI,ST,546,21330,1486,3351
2009,Wisconsin,WI,USFS,19,914,62,263
2009,West Virginia,WV,NPS,0,0,1,0
2009,West Virginia,WV,ST,0,0,933,13456
2009,West Virginia,WV,USFS,7,155,7,135
2009,Wyoming,WY,BIA,0,0,38,398
2009,Wyoming,WY,BLM,22,2369,76,310
2009,Wyoming,WY,CNTY,1,18,105,4244
2009,Wyoming,WY,FWS,0,0,1,0
2009,Wyoming,WY,NPS,12,295,33,13822
2009,Wyoming,WY,PRI,0,0,0,0
2009,Wyoming,WY,ST,0,0,13,498
2009,Wyoming,WY,USFS,45,13617,104,3851
2008,Alaska,AK,BIA,0,0,0,0
2008,Alaska,AK,BLM,7,7397,14,644
2008,Alaska,AK,DDQ,11,3993,37,636
2008,Alaska,AK,FWS,15,32179,19,1352
2008,Alaska,AK,NPS,5,1420,1,0
2008,Alaska,AK,OTHR,0,0,186,5860
2008,Alaska,AK,ST,0,0,80,54156
2008,Alaska,AK,USFS,0,0,3,0
2008,Alabama,AL,FWS,4,1820,5,4
2008,Alabama,AL,NPS,0,0,0,0
2008,Alabama,AL,PRI,0,0,2390,25489
2008,Alabama,AL,ST,0,0,663,5177
2008,Alabama,AL,USFS,89,91799,45,1777
2008,Arkansas,AR,FWS,0,0,0,0
2008,Arkansas,AR,NPS,7,1612,4,33
2008,Arkansas,AR,PRI,0,0,0,0
2008,Arkansas,AR,ST,0,0,858,10413
2008,Arkansas,AR,USFS,241,187112,55,495
2008,Arizona,AZ,BIA,47,30175,595,11528
2008,Arizona,AZ,BLM,51,8924,177,2213
2008,Arizona,AZ,DDQ,0,0,0,0
2008,Arizona,AZ,FWS,9,12031,5,634
2008,Arizona,AZ,NPS,4,284,18,532
2008,Arizona,AZ,PRI,0,0,2,1
2008,Arizona,AZ,ST,0,0,270,5402
2008,Arizona,AZ,USFS,320,109685,783,65186
2008,California,CA,BIA,30,489,266,1359
2008,California,CA,BLM,25,3809,193,27076
2008,California,CA,CNTY,2,90,18,419
2008,California,CA,DDQ,6,73,8,4499
2008,California,CA,FWS,35,31045,22,1046
2008,California,CA,NPS,64,9353,94,16712
2008,California,CA,ST,16,2836,1826,404954
2008,California,CA,USFS,680,69224,1681,919716
2008,Colorado,CO,BIA,5,408,90,283
2008,Colorado,CO,BLM,39,4262,326,16374
2008,Colorado,CO,CNTY,15,1168,395,68400
2008,Colorado,CO,DDQ,10,3726,13,53428
2008,Colorado,CO,FWS,7,856,1,0
2008,Colorado,CO,NPS,8,840,22,31
2008,Colorado,CO,OTHR,0,0,0,0
2008,Colorado,CO,ST,7,587,6,1622
2008,Colorado,CO,USFS,104,33579,278,1826
2008,Connecticut,CT,FWS,0,0,0,0
2008,Connecticut,CT,NPS,0,0,0,0
2008,Connecticut,CT,ST,6,68,330,893
2008,Delaware,DE,ST,6,92,20,36
2008,Florida,FL,BIA,0,0,0,0
2008,Florida,FL,DDQ,147,137537,56,5081
2008,Florida,FL,FWS,55,52176,5,9
2008,Florida,FL,NPS,62,75520,40,55371
2008,Florida,FL,PRI,0,0,70,7489
2008,Florida,FL,ST,0,0,2627,70154
2008,Florida,FL,USFS,168,137734,141,17998
2008,Georgia,GA,DDQ,107,66349,0,0
2008,Georgia,GA,FWS,28,11039,2,11
2008,Georgia,GA,NPS,0,0,3,30
2008,Georgia,GA,PRI,0,0,0,0
2008,Georgia,GA,ST,0,0,5400,21801
2008,Georgia,GA,USFS,17,13557,49,1239
2008,Hawaii,HI,CNTY,0,0,0,0
2008,Hawaii,HI,NPS,0,0,0,0
2008,Hawaii,HI,ST,0,0,0,0
2008,Iowa,IA,BIA,0,0,0,0
2008,Iowa,IA,FWS,3,303,2,30
2008,Iowa,IA,NPS,2,20,0,0
2008,Iowa,IA,ST,0,0,175,2187
2008,Idaho,ID,BIA,1,170,19,8840
2008,Idaho,ID,BLM,30,9984,133,61250
2008,Idaho,ID,CNTY,0,0,17,273
2008,Idaho,ID,DDQ,0,0,2,1290
2008,Idaho,ID,FWS,4,182,4,21
2008,Idaho,ID,NPS,0,0,3,370
2008,Idaho,ID,OTHR,1,3,28,6343
2008,Idaho,ID,PRI,0,16,79,11632
2008,Idaho,ID,ST,215,11160,254,7572
2008,Idaho,ID,USFS,298,87521,458,19205
2008,Illinois,IL,FWS,4,37,4,2
2008,Illinois,IL,ST,66,4349,1,2
2008,Illinois,IL,USFS,15,1847,10,12
2008,Indiana,IN,DDQ,0,0,0,0
2008,Indiana,IN,FWS,11,7419,0,0
2008,Indiana,IN,NPS,5,489,11,59
2008,Indiana,IN,ST,63,4795,556,1000
2008,Indiana,IN,USFS,2,1000,5,5
2008,Kansas,KS,BIA,16,1966,4,7
2008,Kansas,KS,CNTY,0,0,40,62785
2008,Kansas,KS,DDQ,1,65,0,0
2008,Kansas,KS,FWS,50,8205,18,1919
2008,Kansas,KS,NPS,9,4169,0,0
2008,Kansas,KS,ST,2,22,0,0
2008,Kansas,KS,USFS,4,1296,6,61
2008,Kentucky,KY,NPS,7,4243,2,1
2008,Kentucky,KY,PRI,0,0,0,0
2008,Kentucky,KY,ST,0,0,1468,35576
2008,Kentucky,KY,USFS,17,13152,82,2897
2008,Louisiana,LA,FWS,0,0,0,0
2008,Louisiana,LA,NPS,0,0,0,0
2008,Louisiana,LA,PRI,0,0,0,0
2008,Louisiana,LA,ST,0,0,1291,14573
2008,Louisiana,LA,USFS,0,0,68,2759
2008,Massachusetts,MA,DDQ,0,0,0,0
2008,Massachusetts,MA,FWS,1,640,1,8
2008,Massachusetts,MA,NPS,2,1,0,0
2008,Massachusetts,MA,ST,4,52,1832,2910
2008,Maryland,MD,DDQ,0,0,14,96
2008,Maryland,MD,NPS,2,30,4,3
2008,Maryland,MD,ST,24,517,546,2322
2008,Maine,ME,BIA,0,0,0,0
2008,Maine,ME,FWS,9,76,1,1
2008,Maine,ME,NPS,0,0,0,0
2008,Maine,ME,ST,15,205,441,534
2008,Michigan,MI,BIA,0,0,0,0
2008,Michigan,MI,FWS,11,3179,2,4
2008,Michigan,MI,NPS,0,0,3,3
2008,Michigan,MI,ST,192,9012,264,2240
2008,Michigan,MI,USFS,39,5301,143,428
2008,Minnesota,MN,BIA,29,29471,319,2023
2008,Minnesota,MN,FWS,226,35155,8,142
2008,Minnesota,MN,NPS,2,162,0,0
2008,Minnesota,MN,ST,289,40999,736,17476
2008,Minnesota,MN,USFS,51,2615,73,71
2008,Missouri,MO,FWS,6,260,0,0
2008,Missouri,MO,NPS,5,382,3,354
2008,Missouri,MO,ST,309,31215,989,5908
2008,Missouri,MO,USFS,3,92,59,3503
2008,Mississippi,MS,FWS,26,12619,0,0
2008,Mississippi,MS,NPS,0,0,1,1
2008,Mississippi,MS,PRI,0,0,16,163
2008,Mississippi,MS,ST,0,0,1877,27194
2008,Mississippi,MS,USFS,3,793,4,41
2008,Montana,MT,BIA,18,1935,543,10103
2008,Montana,MT,BLM,25,4540,84,15083
2008,Montana,MT,FWS,20,9729,11,3381
2008,Montana,MT,NPS,3,70,5,0
2008,Montana,MT,PRI,0,0,30,94340
2008,Montana,MT,ST,17,1766,294,30734
2008,Montana,MT,USFS,237,26529,454,13199
2008,North Carolina,NC,BIA,0,0,37,61
2008,North Carolina,NC,DDQ,92,42513,2,1062
2008,North Carolina,NC,FWS,11,1909,31,41969
2008,North Carolina,NC,NPS,0,0,2,50
2008,North Carolina,NC,PRI,0,0,21,123
2008,North Carolina,NC,ST,69,7313,4170,47717
2008,North Carolina,NC,USFS,10,5862,151,4956
2008,North Dakota,ND,BIA,5,160,624,7714
2008,North Dakota,ND,BLM,0,0,0,0
2008,North Dakota,ND,FWS,75,11943,25,4998
2008,North Dakota,ND,NPS,6,1152,1,4
2008,North Dakota,ND,PRI,0,0,255,22286
2008,North Dakota,ND,ST,13,1048,2,51
2008,North Dakota,ND,USFS,22,5978,29,3567
2008,Nebraska,NE,BIA,3,3349,6,56
2008,Nebraska,NE,FWS,7,766,2,1
2008,Nebraska,NE,NPS,3,629,3,300
2008,Nebraska,NE,ST,0,0,1,12
2008,Nebraska,NE,USFS,2,250,3,5
2008,New Hampshire,NH,DDQ,0,0,0,0
2008,New Hampshire,NH,FWS,0,0,0,0
2008,New Hampshire,NH,NPS,0,0,0,0
2008,New Hampshire,NH,ST,2,25,273,141
2008,New Hampshire,NH,USFS,13,122,1,54
2008,New Jersey,NJ,FWS,6,88,2,1
2008,New Jersey,NJ,NPS,0,0,0,0
2008,New Jersey,NJ,ST,153,18614,1235,3321
2008,New Mexico,NM,BIA,23,2502,136,8043
2008,New Mexico,NM,BLM,23,33392,104,80009
2008,New Mexico,NM,FWS,3,8200,4,45
2008,New Mexico,NM,NPS,6,287,4,2
2008,New Mexico,NM,OTHR,0,0,1,15
2008,New Mexico,NM,ST,0,0,693,363573
2008,New Mexico,NM,USFS,60,29756,265,35965
2008,Nevada,NV,BIA,0,0,8,10
2008,Nevada,NV,BLM,10,2361,262,21839
2008,Nevada,NV,DDQ,0,0,0,0
2008,Nevada,NV,FWS,6,2616,7,61
2008,Nevada,NV,NPS,5,66,20,6
2008,Nevada,NV,OTHR,0,0,51,4559
2008,Nevada,NV,ST,0,0,34,26
2008,Nevada,NV,USFS,18,13895,70,45429
2008,New York,NY,DDQ,0,0,0,0
2008,New York,NY,FWS,4,111,0,0
2008,New York,NY,NPS,4,90,0,0
2008,New York,NY,ST,21,211,156,3629
2008,Ohio,OH,FWS,3,308,0,0
2008,Ohio,OH,NPS,0,0,0,0
2008,Ohio,OH,ST,209,6059,297,910
2008,Ohio,OH,USFS,1,400,51,168
2008,Oklahoma,OK,BIA,9,3241,1319,79520
2008,Oklahoma,OK,FWS,13,3923,1,40
2008,Oklahoma,OK,NPS,0,0,0,0
2008,Oklahoma,OK,PRI,0,0,0,0
2008,Oklahoma,OK,ST,1,1262,4252,117003
2008,Oregon,OR,BIA,28,11370,99,4534
2008,Oregon,OR,BLM,211,34608,228,90972
2008,Oregon,OR,CNTY,0,0,0,0
2008,Oregon,OR,FWS,24,2839,7,2166
2008,Oregon,OR,NPS,2,140,15,12
2008,Oregon,OR,PRI,0,0,6,5
2008,Oregon,OR,ST,0,0,87,886
2008,Oregon,OR,USFS,530,67142,1324,37997
2008,Pennsylvania,PA,FWS,0,0,0,0
2008,Pennsylvania,PA,NPS,2,88,11,7
2008,Pennsylvania,PA,ST,0,0,712,7661
2008,Pennsylvania,PA,USFS,4,30,10,26
2008,Puerto Rico,PR,FWS,0,0,11,457
2008,Puerto Rico,PR,PRI,0,0,0,0
2008,Puerto Rico,PR,ST,0,0,0,0
2008,Puerto Rico,PR,USFS,0,0,0,0
2008,Rhode Island,RI,FWS,3,12,0,0
